time	x_norm	y_norm	confidence
8.844028	0.505	0.497	1.0
8.852019	0.504	0.497	1.0
8.864057	0.504	0.497	1.0
8.876056	0.504	0.498	1.0
8.884033	0.502	0.497	1.0
8.896091	0.503	0.497	1.0
8.903986	0.503	0.497	1.0
8.916062	0.503	0.497	1.0
8.928095	0.502	0.498	1.0
8.936059	0.503	0.499	1.0
8.948018	0.503	0.499	1.0
8.956026	0.502	0.498	1.0
8.968049	0.503	0.498	1.0
8.980067	0.502	0.500	1.0
8.988063	0.501	0.500	1.0
9.000020	0.502	0.500	1.0
9.012142	0.502	0.502	1.0
9.020033	0.501	0.501	1.0
9.032064	0.500	0.502	1.0
9.040014	0.502	0.500	1.0
9.052057	0.501	0.502	1.0
9.064053	0.498	0.505	1.0
9.072040	0.493	0.517	1.0
9.084050	0.493	0.522	1.0
9.092024	0.492	0.519	1.0
9.104004	0.492	0.519	1.0
9.116056	0.492	0.522	1.0
9.124086	0.493	0.523	1.0
9.136058	0.493	0.522	1.0
9.148054	0.493	0.523	1.0
9.156126	0.493	0.524	1.0
9.168046	0.493	0.525	1.0
9.176033	0.493	0.525	1.0
9.188072	0.494	0.526	1.0
9.200038	0.494	0.526	1.0
9.208018	0.494	0.527	1.0
9.220052	0.494	0.527	1.0
9.228026	0.494	0.526	1.0
9.240035	0.495	0.528	1.0
9.252051	0.495	0.527	1.0
9.260053	0.496	0.527	1.0
9.272094	0.496	0.527	1.0
9.284062	0.497	0.526	1.0
9.292048	0.507	0.510	1.0
9.304052	0.507	0.508	1.0
9.312019	0.507	0.511	1.0
9.324063	0.507	0.514	1.0
9.336049	0.508	0.515	1.0
9.344108	0.508	0.512	1.0
9.356055	0.508	0.510	1.0
9.364003	0.507	0.511	1.0
9.376043	0.507	0.511	1.0
9.388023	0.508	0.513	1.0
9.396202	0.508	0.518	1.0
9.408064	0.508	0.518	1.0
9.420062	0.507	0.519	1.0
9.428161	0.509	0.518	1.0
9.440060	0.508	0.519	1.0
9.448018	0.508	0.519	1.0
9.460149	0.507	0.520	1.0
9.472017	0.509	0.522	1.0
9.480024	0.508	0.520	1.0
9.492086	0.509	0.520	1.0
9.500002	0.508	0.521	1.0
9.512061	0.509	0.521	1.0
9.524062	0.508	0.520	1.0
